name,bookings,rating,reviews,price,cuisine,location
Hugo's Frog Bar & Chop House-Philadelphia,NA,4.4 stars out of 5,Awesome,3,Steakhouse,Fishtown
Jack's,NA,4.3 stars out of 5,Awesome,2,American,Fishtown
Fishtown Brewpub,NA,4.1 stars out of 5,Excellent,3,Seafood,Fishtown
Mian,NA,4.5 stars out of 5,Awesome,2,Asian,Fishtown
Sarvida,NA,4.5 stars out of 5,Awesome,2,Filipino,Fishtown
Dim Sum House by Jane G's,NA,4.4 stars out of 5,Awesome,2,Dim Sum,University City
Tir Na Nog  - Philadelphia,NA,4.2 stars out of 5,Awesome,2,Irish,Center City
Time,NA,4.5 stars out of 5,Awesome,2,Contemporary American,Center City
Opa,NA,4.5 stars out of 5,Awesome,2,Greek,Center City
Alpen Rose,NA,4.8 stars out of 5,Exceptional,4,Steakhouse,Center City
Fergie's Pub,NA,4.6 stars out of 5,Exceptional,2,Irish,Center City
Tredici Enoteca - Philadelphia,NA,4.6 stars out of 5,Exceptional,2,Italian,Center City
Smokin' Betty's,NA,3.9 stars out of 5,Excellent,2,Comfort Food,Center City
Xiandu Thai Fusion Cuisine,NA,4.6 stars out of 5,Exceptional,2,Thai,Center City
Top Tomato Bar & Pizza,NA,4.2 stars out of 5,Awesome,2,Italian,Center City
Bareburger- Philadelphia,NA,4.1 stars out of 5,Excellent,2,Burgers,Center City
Giuseppe & Sons,NA,4.7 stars out of 5,Exceptional,3,Italian,Rittenhouse Square
Su Xing House,NA,4.6 stars out of 5,Exceptional,2,Chinese,Center City
XIX Nineteen - The Bellevue Hotel,NA,4.3 stars out of 5,Awesome,3,Contemporary American,Center City
Pyramid Club - Philadelphia - Club Corp,NA,3.5 stars out of 5,Very Good,4,Contemporary American,Center City
Marathon - 16th & Sansom,NA,4.6 stars out of 5,Exceptional,2,American,Rittenhouse Square
Franky Bradley’s,NA,4.5 stars out of 5,Awesome,2,American,Center City
Strangelove's,NA,4.3 stars out of 5,Awesome,2,Gastro Pub,Center City
Davio's - Philadelphia,NA,4.7 stars out of 5,Exceptional,3,Italian,Center City
Nomad Roman,NA,4.7 stars out of 5,Exceptional,2,Pizzeria,Center City
James,NA,4.2 stars out of 5,Awesome,2,Contemporary American,Center City
Rec & Royal,NA,4.5 stars out of 5,Awesome,2,Breakfast,Rittenhouse Square
Kinme,NA,4.7 stars out of 5,Exceptional,2,Sushi,Center City
Marathon - 19th & Market,NA,4.7 stars out of 5,Exceptional,2,American,Center City
Taqueria Morales,NA,NA,NA,2,Mexican,South Philly
Chez Colette - Sofitel Philadelphia,NA,4.6 stars out of 5,Exceptional,2,French,"Philadelphia, PA"
Craftsman Row Saloon,NA,4.1 stars out of 5,Excellent,2,American,"Philadelphia, PA"
Garden Restaurant at The Barnes Foundation,1,4.5 stars out of 5,Awesome,2,Farm-to-table,"Philadelphia, PA"
Alma De Cuba,NA,4.6 stars out of 5,Exceptional,2,Cuban,"Philadelphia, PA"
Vernick Coffee Bar,NA,4.8 stars out of 5,Exceptional,2,Café,"Philadelphia, PA"
Kotosushi,NA,4.5 stars out of 5,Awesome,2,Japanese,"Philadelphia, PA"
Valanni,NA,4.3 stars out of 5,Awesome,2,Mediterranean,"Philadelphia, PA"
Libertine,NA,4.5 stars out of 5,Awesome,2,Contemporary American,"Philadelphia, PA"
Shaking Seafood,NA,4 stars out of 5,Excellent,2,Seafood,"Philadelphia, PA"
Lacroix,NA,4.7 stars out of 5,Exceptional,4,Continental,"Philadelphia, PA"
Tria Taproom,7,4.7 stars out of 5,Exceptional,2,Gastro Pub,"Philadelphia, PA"
Seorabol Center City,NA,4.4 stars out of 5,Awesome,2,Korean,"Philadelphia, PA"
Volver,NA,4.4 stars out of 5,Awesome,3,Contemporary American,"Philadelphia, PA"
P.S. & Co.,NA,4.6 stars out of 5,Exceptional,2,Vegan,"Philadelphia, PA"
KenShin Asian Diner,NA,4.1 stars out of 5,Excellent,2,Chinese,"Philadelphia, PA"
Talula's Daily - Secret Supper Club,NA,4.9 stars out of 5,Exceptional,4,Contemporary American,"Philadelphia, PA"
Mixto,NA,4.6 stars out of 5,Exceptional,2,Cuban,"Philadelphia, PA"
Tinto,NA,4.6 stars out of 5,Exceptional,3,Spanish,"Philadelphia, PA"
Marathon - 19th & Spruce,NA,4.6 stars out of 5,Exceptional,2,American,"Philadelphia, PA"
The Boiling Pot - Old City,NA,4 stars out of 5,Excellent,3,Seafood,"Philadelphia, PA"
Makhani Modern Indian,NA,4.3 stars out of 5,Awesome,2,Indian,"Philadelphia, PA"
National Mechanics,NA,4.4 stars out of 5,Awesome,2,American,"Philadelphia, PA"
Sansom Kabob House,NA,4.5 stars out of 5,Awesome,2,Afghan,South Philly
Seafood Unlimited,NA,4.2 stars out of 5,Awesome,2,Seafood,"Philadelphia, PA"
Midnight Iris,NA,4.8 stars out of 5,Exceptional,3,American,"Philadelphia, PA"
The Cambridge,NA,4.3 stars out of 5,Awesome,2,American,South Philly
The Hadley,NA,4.4 stars out of 5,Awesome,2,Contemporary American,"Philadelphia, PA"
Cuba Libre Restaurant & Rum Bar,NA,4.6 stars out of 5,Exceptional,2,Cuban,"Philadelphia, PA"
Lucha Cartel,NA,4.4 stars out of 5,Awesome,3,Mexican,"Philadelphia, PA"
Quetzally Mexican Food,NA,NA,NA,2,Mexican,South Philly
Rotten Ralph's,NA,NA,NA,2,American,"Philadelphia, PA"
Ariana - Phila,NA,4.3 stars out of 5,Awesome,2,Afghan,"Philadelphia, PA"
Pub & Kitchen,NA,4.7 stars out of 5,Exceptional,2,American,"Philadelphia, PA"
Buk Chon Korean Cuisine,NA,4.8 stars out of 5,Exceptional,2,Korean,"philadelphia, PA"
Serpico - Philadelphia,NA,4.8 stars out of 5,Exceptional,4,American,"Philadelphia, PA"
Seiko Japanese Restaurant,NA,4.1 stars out of 5,Excellent,3,Sushi,"Philadelphia, PA"
Beau Monde,NA,4.5 stars out of 5,Awesome,2,French,"Philadelphia, PA"
Isot Mediterranean Cuisine,NA,4.6 stars out of 5,Exceptional,2,Turkish,"Philadelphia, PA"
South Street Souvlaki,NA,4.8 stars out of 5,Exceptional,3,Greek,"Philadelphia, PA"
Emmy Squared- Queen Village,NA,4.6 stars out of 5,Exceptional,2,Pizzeria,"Philadelphia, PA"
Olly,NA,4.6 stars out of 5,Exceptional,2,Contemporary American,South Philly
Al Zaytouna,NA,4.3 stars out of 5,Awesome,2,Mediterranean,South Philly
Nannie Franco's,NA,3.7 stars out of 5,Very Good,2,Italian,South Philly
Southwark,NA,4.8 stars out of 5,Exceptional,2,Contemporary American,"Philadelphia, PA"
Ambra - Philadelphia,NA,4.8 stars out of 5,Exceptional,4,Italian,"Philadelphia, PA"
Ambassador,NA,4.5 stars out of 5,Awesome,2,American,"Philadelphia, PA"
Cantina Dos Segundos,NA,4.2 stars out of 5,Awesome,2,Mexican / Southwestern,"Philadelphia, PA"
Stir,NA,4.4 stars out of 5,Awesome,2,American,"Philadelphia, PA"
El Bocado,NA,4.5 stars out of 5,Awesome,2,Mexican,South Philly
Fiesta Acapulco,NA,3.3 stars out of 5,Good,2,Mexican,"Philadelphia, PA"
Zavino University City,NA,4.2 stars out of 5,Awesome,2,Italian,"Philadelphia, PA"
Mad Rex,NA,4.6 stars out of 5,Exceptional,3,Steakhouse,"Philadelphia, PA"
CO-OP Restaurant & Lounge,NA,4.3 stars out of 5,Awesome,2,Contemporary American,"Philadelphia, PA"
Stateside,NA,4.3 stars out of 5,Awesome,2,Contemporary American,"Philadelphia, PA"
Nunu,NA,4.9 stars out of 5,Exceptional,2,Izakaya,"Philadelphia, PA"
The Palace of Indian,NA,4.1 stars out of 5,Excellent,2,Indian,South Philly
Perla,NA,4.8 stars out of 5,Exceptional,3,Filipino,"Philadelphia, PA"
The Common,NA,4.4 stars out of 5,Awesome,2,American,"Philadelphia, PA"
Pod,NA,4.5 stars out of 5,Awesome,3,Asian,"Philadelphia, PA"
Alamodek Hookah Lounge and Restaurant,NA,NA,NA,2,Mediterranean,"Philadelphia, PA"
LaScala's Birra Restaurant,NA,4.5 stars out of 5,Awesome,2,Italian,South Philly
Hops,NA,3.5 stars out of 5,Very Good,2,American,"Philadelphia, PA"
Warmdaddy's,NA,4.4 stars out of 5,Awesome,2,Southern,South Philly
Distrito Taqueria,NA,4.6 stars out of 5,Exceptional,2,Mexican / Southwestern,"Philadelphia, PA"
City Tap House - UC,NA,4.4 stars out of 5,Awesome,2,American,"Philadelphia, PA"
Vietnam Palace,NA,NA,NA,2,Vietnamese,"Philadelphia, PA"
Shanghai Spa,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Vietnam Restaurant,NA,NA,NA,2,Vietnamese,"Philadelphia, PA"
Lee How Fook Tea House,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Reading Terminal Market,NA,NA,NA,2,Fusion / Eclectic,"Philadelphia, PA"
Chili's Grill and Bar - Philadelphia,NA,NA,NA,2,Café,"Philadelphia, PA"
The Original Turkey,NA,NA,NA,2,American,"Philadelphia, PA"
Brother Jimmy's Bbq,NA,NA,NA,2,Barbecue,"Philadelphia, PA"
Hoa Viet,NA,NA,NA,2,Vietnamese,"Philadelphia, PA"
Bonchon,NA,NA,NA,2,Asian,"Philadelphia, PA"
Tenth Floor Grill,NA,NA,NA,2,American,"Philadelphia, PA"
Maggiano's - Philadelphia,NA,4.5 stars out of 5,Awesome,2,Italian,"Philadelphia, PA"
Crabby Cafe - Chinatown,NA,4.1 stars out of 5,Excellent,2,Seafood,"Philadelphia, PA"
Dim Sum Garden Philly,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Canton 11,NA,4 stars out of 5,Excellent,2,Chinese,"Philadelphia, PA"
BRICK AND MORTAR,NA,4.1 stars out of 5,Excellent,2,American,"Philadelphia, PA"
Joy Tsin Lau,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Ocean Harbor,NA,NA,NA,2,Fusion / Eclectic,"Philadelphia, PA"
Field House Sports Bar & Beer Hall,NA,3.1 stars out of 5,Good,2,American,"Philadelphia, PA"
Tom's Dim Sum,NA,NA,NA,3,American,"Philadelphia, PA"
Yamitsuki,NA,4.4 stars out of 5,Awesome,2,Ramen,"Philadelphia, PA"
Nineteen 26,NA,NA,NA,2,American,"Philadelphia, PA"
Foods On First Too,NA,NA,NA,2,American,"Philadelphia, PA"
Ho Sai Gai Restraurant,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Cafe Old Nelson,NA,NA,NA,2,American,"Philadelphia, PA"
Imperial Inn,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Tai Lake,NA,NA,NA,2,Seafood,"Philadelphia, PA"
Ken's Seafood Restaurant,NA,NA,NA,2,Seafood,"Philadelphia, PA"
Ting Wong Restaurant,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Kevin Parker Soul Food Cafe,NA,NA,NA,2,American,"Philadelphia, PA"
Banana Leaf Malaysian Cuisine,NA,NA,NA,2,Indian,"Philadelphia, PA"
Crown Chicken & Grill Inc,NA,NA,NA,2,Grill,"Philadelphia, PA"
Tang Yean,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Wong Wong Chinese Restaurant,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Qq Cafe,NA,NA,NA,2,American,"Philadelphia, PA"
North Sea Seafood Restaurant,NA,NA,NA,2,Seafood,"Philadelphia, PA"
Mai Mai Chinese Restaurant,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Nan Young,NA,NA,NA,2,Asian,"Philadelphia, PA"
Shiao Lan Kung Restaurant,NA,NA,NA,2,Chinese,"Philadelphia, PA"
The Trestle Inn,NA,NA,NA,4,American,"Philadelphia, PA"
Four Rivers,NA,NA,NA,2,Fusion / Eclectic,"Philadelphia, PA"
Best Cuisine Chinese Restaraunt,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Iron Hill - Center City,NA,4.4 stars out of 5,Awesome,2,American,"Philadelphia, PA"
China Vietnews,NA,NA,NA,2,Chinese,"Philadelphia, PA"
Fork - Philadelphia,NA,4.6 stars out of 5,Exceptional,3,Contemporary American,"Philadelphia, PA"
The Good King Tavern,NA,4.8 stars out of 5,Exceptional,3,French,"Philadelphia, PA"
The Palm Philadelphia,NA,4.3 stars out of 5,Awesome,3,Steakhouse,"Philadelphia, PA"
Morton's The Steakhouse - Philadelphia,NA,4.4 stars out of 5,Awesome,4,Steakhouse,"Philadelphia, PA"
Siam Cuisine,NA,NA,NA,2,Thai,"Philadelphia, PA"
E Mei Restaurant,NA,NA,NA,2,American,"Philadelphia, PA"
Terakawa Ramen,NA,NA,NA,2,Asian,"Philadelphia, PA"
Chinese Fast Wok,NA,NA,NA,2,Chinese,"Philadelphia, PA"
City Winery Philadelphia,NA,3.4 stars out of 5,Very Good,2,American,"Philadelphia, PA"
Westys Tavern & Restaurant,NA,NA,NA,2,American,"Philadelphia, PA"
Academia Del Caffee,NA,NA,NA,2,American,"Philadelphia, PA"
Cafe Lift,NA,NA,NA,2,American,"Philadelphia, PA"
Ocean City Seafood Restaurant,NA,NA,NA,2,Seafood,"Philadelphia, PA"
Ramen Boy,NA,NA,NA,2,Japanese,"Philadelphia, PA"
Rangoon Burmese Restaurant,NA,NA,NA,2,Fusion / Eclectic,"Philadelphia, PA"
Rays Cafe & Tea House Incorporated,NA,NA,NA,2,Café,"Philadelphia, PA"
